CustomerID,Actual Churn,Churn Probability,Predicted Churn,Risk Level
5781-RFZRP,0,0.67,0,Low Risk
0308-IVGOK,0,18.45,0,Low Risk
7293-LSCDV,0,0.14,0,Low Risk
7025-WCBNE,0,3.65,0,Low Risk
5756-JYOJT,0,9.21,0,Low Risk
6030-REHUX,0,41.96,0,Medium Risk
9548-LIGTA,0,3.74,0,Low Risk
5150-LJNSR,0,4.96,0,Low Risk
8270-RKSAP,0,29.56,0,Low Risk
6522-YRBXD,0,23.1,0,Low Risk
2640-LYMOV,0,8.41,0,Low Risk
1423-BMPBQ,0,4.93,0,Low Risk
2393-DIVAI,0,37.42,0,Medium Risk
4568-KNYWR,0,1.67,0,Low Risk
8752-IMQOS,0,6.12,0,Low Risk
0742-LAFQK,0,10.07,0,Low Risk
0795-LAFGP,0,1.1,0,Low Risk
0619-OLYUR,0,3.3,0,Low Risk
5512-IDZEI,0,1.51,0,Low Risk
0459-SPZHJ,0,1.42,0,Low Risk
0215-BQKGS,0,16.85,0,Low Risk
9244-ZVAPM,0,20.75,0,Low Risk
8208-EUMTE,0,5.8,0,Low Risk
5172-MIGPM,0,25.66,0,Low Risk
1710-RCXUS,0,9.12,0,Low Risk
0374-FIUCA,0,0.18,0,Low Risk
5839-SUYVZ,0,29.83,0,Low Risk
5173-ZXXXL,0,3.34,0,Low Risk
1096-ADRUX,0,2.1,0,Low Risk
2001-MCUUW,0,7.26,0,Low Risk
2731-GJRDG,0,14.45,0,Low Risk
4723-BEGSG,0,0.83,0,Low Risk
6516-NKQBO,0,1.91,0,Low Risk
8672-OAUPW,0,2.28,0,Low Risk
8207-DMRVL,0,1.98,0,Low Risk
2804-ETQDK,0,0.05,0,Low Risk
6689-VRRTK,0,29.68,0,Low Risk
7138-GIRSH,0,2.04,0,Low Risk
9396-ZSFLL,0,27.69,0,Low Risk
6464-KEXXH,0,33.6,0,Medium Risk
7134-MJPDY,0,21.21,0,Low Risk
5240-CAOYT,0,16.02,0,Low Risk
4059-IIEBK,0,44.36,0,Medium Risk
4881-JVQOD,0,32.71,0,Medium Risk
0516-UXRMT,0,10.6,0,Low Risk
4851-BQDNX,0,8.99,0,Low Risk
5148-HKFIR,0,15.72,0,Low Risk
3003-CMDUU,0,65.48,1,High Risk
5016-IBERQ,0,55.6,1,Medium Risk
6797-UCJHZ,0,16.21,0,Low Risk
2469-DTSGX,0,11.75,0,Low Risk
9931-KGHOA,0,20.92,0,Low Risk
1775-KWJKQ,0,3.7,0,Low Risk
7665-VIGUD,0,22.08,0,Low Risk
9411-TPQQV,0,12.55,0,Low Risk
7954-MLBUN,0,12.27,0,Low Risk
2077-DDHJK,0,0.62,0,Low Risk
9574-BOSMD,0,0.08,0,Low Risk
4908-XAXAY,0,16.65,0,Low Risk
8404-VLQFB,0,9.57,0,Low Risk
2391-IPLOP,0,19.96,0,Low Risk
3509-GWQGF,0,20.54,0,Low Risk
5845-BZZIB,0,0.15,0,Low Risk
1140-UKVZG,0,18.99,0,Low Risk
5183-SNMJQ,0,30.42,0,Medium Risk
8100-PNJMH,0,2.07,0,Low Risk
7838-LAZFO,0,2.7,0,Low Risk
2085-JVGAD,0,3.91,0,Low Risk
8095-WANWK,0,14.63,0,Low Risk
3030-ZKIWL,0,13.02,0,Low Risk
9565-FLVCG,0,1.78,0,Low Risk
8755-OGKNA,0,0.06,0,Low Risk
2800-VEQXM,0,47.5,0,Medium Risk
5533-RJFTJ,0,43.94,0,Medium Risk
0214-JHPFW,0,1.3,0,Low Risk
5642-MHDQT,0,0.99,0,Low Risk
3088-FVYWK,0,0.29,0,Low Risk
9092-GDZKO,0,21.94,0,Low Risk
3729-OWRVL,0,5.24,0,Low Risk
2324-AALNO,0,1.21,0,Low Risk
5760-IFJOZ,0,70.41,1,High Risk
2826-UWHIS,0,26.65,0,Low Risk
7501-IWUNG,0,2.74,0,Low Risk
4957-TREIR,0,24.64,0,Low Risk
7251-LJBQN,0,22.02,0,Low Risk
8040-MNRTF,0,59.31,1,Medium Risk
1536-HBSWP,0,61.82,1,High Risk
5313-FPXWG,0,0.7,0,Low Risk
0946-FKYTX,0,5.45,0,Low Risk
5076-YVXCM,0,19.11,0,Low Risk
8262-COGGB,0,43.48,0,Medium Risk
6663-JOCQO,0,9.01,0,Low Risk
9620-QJREV,0,0.82,0,Low Risk
2682-KEVRP,0,4.52,0,Low Risk
2480-JZOSN,0,38.29,0,Medium Risk
0078-XZMHT,0,2.24,0,Low Risk
9978-HYCIN,0,1.52,0,Low Risk
8338-QIUNR,0,0.38,0,Low Risk
1525-LNLOJ,0,1.16,0,Low Risk
9450-TRJUU,0,24.74,0,Low Risk
1766-GKNMI,0,25.57,0,Low Risk
6942-LBFDP,0,9.77,0,Low Risk
1456-TWCGB,0,12.08,0,Low Risk
7596-ZYWBB,0,0.23,0,Low Risk
8329-UTMVM,0,12.52,0,Low Risk
3014-WJKSM,0,56.26,1,Medium Risk
3347-YJZZE,0,3.3,0,Low Risk
7929-DMBCV,0,20.55,0,Low Risk
9661-JALZV,0,0.19,0,Low Risk
5433-KYGHE,0,6.2,0,Low Risk
4312-KFRXN,0,2.55,0,Low Risk
5575-TPIZQ,0,41.71,0,Medium Risk
0114-IGABW,0,1.56,0,Low Risk
9944-AEXBM,0,75.29,1,High Risk
1853-ARAAQ,0,28.49,0,Low Risk
6952-OMNWB,0,11.92,0,Low Risk
4697-LUPSU,0,6.67,0,Low Risk
8434-VGEQQ,0,0.6,0,Low Risk
6549-YMFAW,0,19.19,0,Low Risk
4950-HKQTE,0,2.64,0,Low Risk
6786-OBWQR,0,51.26,1,Medium Risk
2753-JMMCV,0,1.78,0,Low Risk
6621-YOBKI,0,12.19,0,Low Risk
1216-JWVUX,0,9.45,0,Low Risk
7564-GHCVB,0,1.21,0,Low Risk
1173-NOEYG,0,34.05,0,Medium Risk
7595-EHCDL,0,2.46,0,Low Risk
6647-ZEDXT,0,7.45,0,Low Risk
2521-NPUZR,0,0.87,0,Low Risk
1307-TVUFB,0,16.63,0,Low Risk
7503-MIOGA,0,0.92,0,Low Risk
4381-MHQDC,0,2.42,0,Low Risk
6923-JHPMP,0,79.53,1,High Risk
4018-PPNDW,0,0.33,0,Low Risk
1635-FJFCC,0,23.86,0,Low Risk
2499-AJYUA,0,4.41,0,Low Risk
6919-ELBGL,0,6.07,0,Low Risk
3966-HRMZA,0,28.06,0,Low Risk
6425-JWTDV,0,0.67,0,Low Risk
8405-IGQFX,0,3.87,0,Low Risk
8224-IVVPA,0,7.32,0,Low Risk
9477-LGWQI,0,0.94,0,Low Risk
1410-RSCMR,0,5.91,0,Low Risk
3115-CZMZD,0,7.15,0,Low Risk
0139-IVFJG,0,65.46,1,High Risk
5730-DBDSI,0,0.2,0,Low Risk
0030-FNXPP,0,12.45,0,Low Risk
5684-FJVYR,0,4.27,0,Low Risk
4013-GUXND,0,33.69,0,Medium Risk
1266-NZYUI,0,1.09,0,Low Risk
7969-FFOWG,0,0.17,0,Low Risk
4718-DHSMV,0,31.98,0,Medium Risk
5175-WLYXL,0,40.61,0,Medium Risk
7817-OMJNA,0,2.14,0,Low Risk
8728-SKJLR,0,21.06,0,Low Risk
3137-NYQQI,0,25.68,0,Low Risk
7706-DZNKK,0,16.42,0,Low Risk
8823-RLPWL,0,8.66,0,Low Risk
9505-SQFSW,0,15.23,0,Low Risk
3758-CKOQL,0,21.2,0,Low Risk
5676-CFLYY,0,2.6,0,Low Risk
7521-AFHAB,0,5.61,0,Low Risk
0285-INHLN,0,7.11,0,Low Risk
5125-CNDSP,0,1.78,0,Low Risk
4992-LTJNE,0,1.33,0,Low Risk
2202-OUTMO,0,8.72,0,Low Risk
0810-BDHAW,0,11.97,0,Low Risk
0229-LFJAF,0,0.18,0,Low Risk
7131-ZQZNK,0,1.77,0,Low Risk
3442-ZHHCC,0,1.2,0,Low Risk
5726-CVNYA,0,6.79,0,Low Risk
9871-ELEYA,0,1.24,0,Low Risk
4257-GAESD,0,70.52,1,High Risk
5173-WXOQV,0,24.94,0,Low Risk
2040-OBMLJ,0,14.33,0,Low Risk
6286-ZHAOK,0,1.85,0,Low Risk
3807-XHCJH,0,4.95,0,Low Risk
5671-RQRLP,0,6.37,0,Low Risk
8859-AXJZP,0,3.45,0,Low Risk
3174-AKMAS,0,6.17,0,Low Risk
9926-PJHDQ,0,6.16,0,Low Risk
7382-DFJTU,0,6.82,0,Low Risk
2798-NYLMZ,0,2.41,0,Low Risk
8098-TDCBU,0,1.47,0,Low Risk
3551-GAEGL,0,9.55,0,Low Risk
4785-NKHCX,0,9.99,0,Low Risk
3196-NVXLZ,0,37.28,0,Medium Risk
0036-IHMOT,0,2.61,0,Low Risk
4178-EGMON,0,3.56,0,Low Risk
4220-TINQT,0,17.8,0,Low Risk
5318-YKDPV,0,2.97,0,Low Risk
7975-TZMLR,0,16.78,0,Low Risk
0295-QVKPB,0,47.13,0,Medium Risk
4335-BSMJS,0,1.83,0,Low Risk
9146-JRIOX,0,9.68,0,Low Risk
5337-IIWKZ,0,5.28,0,Low Risk
9650-VBUOG,0,0.65,0,Low Risk
3487-EARAT,0,0.38,0,Low Risk
2672-TGEFF,0,23.23,0,Low Risk
4250-WAROZ,0,5.59,0,Low Risk
8184-WMOFI,0,2.74,0,Low Risk
6092-QZVPP,0,11.63,0,Low Risk
4625-LAMOB,0,0.65,0,Low Risk
0392-BZIUW,0,7.57,0,Low Risk
6549-NNDYT,0,35.87,0,Medium Risk
0422-OHQHQ,0,7.43,0,Low Risk
6916-HIJSE,0,0.57,0,Low Risk
2316-ESMLS,0,15.27,0,Low Risk
9778-OGKQZ,0,2.15,0,Low Risk
7408-OFWXJ,0,1.15,0,Low Risk
6007-TCTST,0,1.0,0,Low Risk
2252-NKNSI,0,2.77,0,Low Risk
8713-IGZSO,0,22.57,0,Low Risk
7905-TVXTA,0,25.96,0,Low Risk
7695-PKLCZ,0,0.24,0,Low Risk
8374-UULRV,0,1.19,0,Low Risk
3224-DFQNQ,0,5.13,0,Low Risk
5275-PMFUT,0,2.0,0,Low Risk
4795-UXVCJ,0,1.53,0,Low Risk
9777-IQHWP,0,3.19,0,Low Risk
0979-MOZQI,0,1.5,0,Low Risk
2732-ISEZX,0,16.13,0,Low Risk
0323-XWWTN,0,1.16,0,Low Risk
1937-OTUKY,0,14.64,0,Low Risk
1573-LGXBA,0,2.89,0,Low Risk
1764-VUUMT,0,0.05,0,Low Risk
4713-ZBURT,0,2.89,0,Low Risk
3050-GBUSH,0,51.4,1,Medium Risk
7876-AEHIG,0,5.87,0,Low Risk
7945-HLKEA,0,1.34,0,Low Risk
9342-VNIMQ,0,14.35,0,Low Risk
3523-BRGUW,0,1.21,0,Low Risk
3199-NPKCN,0,15.04,0,Low Risk
5170-PTRKA,0,20.88,0,Low Risk
4661-NJEUX,0,42.9,0,Medium Risk
2123-AGEEN,0,65.69,1,High Risk
1258-YMZNM,0,13.92,0,Low Risk
0048-LUMLS,0,2.29,0,Low Risk
5898-IGSLP,0,5.22,0,Low Risk
6259-WJQLC,0,24.6,0,Low Risk
7997-EASSD,0,13.27,0,Low Risk
0730-KOAVE,0,47.26,0,Medium Risk
8975-SKGRX,0,6.12,0,Low Risk
0678-RLHVP,0,11.85,0,Low Risk
2267-FPIMA,0,20.57,0,Low Risk
1051-GEJLJ,0,6.85,0,Low Risk
5285-MVEHD,0,6.42,0,Low Risk
0379-DJQHR,0,0.79,0,Low Risk
5543-QDCRY,0,44.93,0,Medium Risk
0297-RBCSG,0,17.2,0,Low Risk
4694-PHWFW,0,5.56,0,Low Risk
0835-JKADZ,0,14.15,0,Low Risk
7508-SMHXL,0,51.49,1,Medium Risk
3865-YIOTT,0,4.19,0,Low Risk
5993-BQHEA,0,3.32,0,Low Risk
6024-RUGGH,0,0.19,0,Low Risk
3956-CJUST,0,34.84,0,Medium Risk
4079-WWQQQ,0,1.08,0,Low Risk
6103-BOCOU,0,58.44,1,Medium Risk
5149-TGWDZ,0,26.32,0,Low Risk
7471-WNSUF,0,1.71,0,Low Risk
8942-DBMHZ,0,15.51,0,Low Risk
4301-VVZKA,0,82.32,1,High Risk
9199-PWQVC,0,5.82,0,Low Risk
4824-GUCBY,0,38.2,0,Medium Risk
5393-HJZSM,0,1.97,0,Low Risk
0862-PRCBS,0,2.59,0,Low Risk
8812-ZRHFP,0,6.49,0,Low Risk
5146-CBVOE,0,27.71,0,Low Risk
0454-OKRCT,0,5.0,0,Low Risk
5787-KXGIY,0,0.28,0,Low Risk
4198-VFOEA,0,13.87,0,Low Risk
6630-UJZMY,0,85.5,1,High Risk
5709-LVOEQ,0,14.73,0,Low Risk
2692-AQCPF,0,21.46,0,Low Risk
0347-UBKUZ,0,11.24,0,Low Risk
0835-DUUIQ,0,2.49,0,Low Risk
0811-GSDTP,0,8.98,0,Low Risk
7567-ECMCM,0,34.18,0,Medium Risk
6115-ZTBFQ,0,1.01,0,Low Risk
6353-BRMMA,0,17.22,0,Low Risk
6231-WFGFH,0,2.75,0,Low Risk
9904-EHEVJ,0,14.8,0,Low Risk
6169-PPETC,0,0.28,0,Low Risk
8584-KMVXD,0,45.45,0,Medium Risk
8467-WYNSR,0,21.98,0,Low Risk
0851-DFJKB,0,11.54,0,Low Risk
5382-SOYZL,0,76.69,1,High Risk
3261-CQXOL,0,0.14,0,Low Risk
8388-FYNPZ,0,31.92,0,Medium Risk
4002-BQWPQ,0,49.01,0,Medium Risk
5651-YLPRD,0,19.18,0,Low Risk
2826-DXLQO,0,26.83,0,Low Risk
4378-BZYFP,0,11.88,0,Low Risk
9489-UTFKA,0,49.94,0,Medium Risk
4849-PYRLQ,0,2.4,0,Low Risk
7764-BDPEE,0,4.2,0,Low Risk
3429-IFLEM,0,1.23,0,Low Risk
5002-GCQFH,0,23.03,0,Low Risk
0556-FJEGU,0,2.31,0,Low Risk
0604-THJFP,0,1.89,0,Low Risk
5879-SESNB,0,64.62,1,High Risk
6461-PPAXN,0,1.73,0,Low Risk
3318-ISQFQ,0,5.82,0,Low Risk
1106-HRLKZ,0,0.27,0,Low Risk
2483-XSSMZ,0,3.45,0,Low Risk
8165-ZJRNM,0,0.09,0,Low Risk
2604-XVDAM,0,54.34,1,Medium Risk
3717-OFRTN,0,28.6,0,Low Risk
9046-JBFWA,0,2.73,0,Low Risk
3280-NMUVX,0,3.1,0,Low Risk
1206-EHBDD,0,10.03,0,Low Risk
8361-LBRDI,0,2.91,0,Low Risk
4883-KCPZJ,0,1.54,0,Low Risk
9108-EQPNQ,0,0.7,0,Low Risk
7277-KAMWT,0,1.66,0,Low Risk
2545-LXYVJ,0,0.24,0,Low Risk
3234-VKACU,0,33.22,0,Medium Risk
8120-JDCAM,0,15.17,0,Low Risk
8917-FAEMR,0,0.96,0,Low Risk
7047-YXDMZ,0,4.44,0,Low Risk
2858-EIMXH,0,11.05,0,Low Risk
6419-ZTTLE,0,5.99,0,Low Risk
0929-HYQEW,0,38.12,0,Medium Risk
6614-YOLAC,0,1.9,0,Low Risk
7426-RHZGU,0,41.59,0,Medium Risk
4065-JJAVA,0,24.42,0,Low Risk
7649-SIJJF,0,11.72,0,Low Risk
9361-YNQWJ,0,0.71,0,Low Risk
3748-FVMZZ,0,34.77,0,Medium Risk
9391-TTOYH,0,10.16,0,Low Risk
1452-XRSJV,0,0.87,0,Low Risk
3422-WJOYD,0,5.06,0,Low Risk
8242-SOQUO,0,55.47,1,Medium Risk
7460-ITWWP,0,37.45,0,Medium Risk
7147-AYBAA,0,19.49,0,Low Risk
7868-TMWMZ,0,9.04,0,Low Risk
6732-FZUGP,0,8.26,0,Low Risk
8329-GWVPJ,0,4.25,0,Low Risk
1352-VHKAJ,0,5.81,0,Low Risk
2632-TACXW,0,0.92,0,Low Risk
8146-QQKZH,0,0.58,0,Low Risk
1767-CJKBA,0,0.96,0,Low Risk
6445-TNRXS,0,6.46,0,Low Risk
4581-LNWUM,0,54.34,1,Medium Risk
4869-EPIUS,0,36.83,0,Medium Risk
1915-OAKWD,0,2.47,0,Low Risk
7296-PIXQY,0,14.47,0,Low Risk
3354-OADJP,0,19.31,0,Low Risk
3524-WQDSG,0,13.13,0,Low Risk
0810-DHDBD,0,2.16,0,Low Risk
4026-SKKHW,0,23.6,0,Low Risk
2829-HYVZP,0,2.85,0,Low Risk
3845-JHAMY,0,21.97,0,Low Risk
7013-PSXHK,0,8.8,0,Low Risk
3486-NPGST,0,1.42,0,Low Risk
6100-FJZDG,0,9.4,0,Low Risk
4829-ZLJTK,0,6.39,0,Low Risk
1730-VFMWO,0,6.77,0,Low Risk
7143-BQIBA,0,11.08,0,Low Risk
3800-LYTRK,0,6.46,0,Low Risk
9646-NMHXE,0,0.87,0,Low Risk
7030-NJVDP,0,34.39,0,Medium Risk
8883-GRDWQ,0,7.59,0,Low Risk
7771-ZONAT,0,15.27,0,Low Risk
2111-DWYHN,0,31.4,0,Medium Risk
4194-WHFCB,0,6.24,0,Low Risk
4121-AGSIN,0,2.71,0,Low Risk
9845-PEEKO,0,4.24,0,Low Risk
0455-XFASS,0,46.2,0,Medium Risk
0301-KOBTQ,0,2.87,0,Low Risk
1751-NCDLI,0,42.79,0,Medium Risk
4367-NUYAO,0,5.91,0,Low Risk
9170-ARBTB,0,1.26,0,Low Risk
7241-AJHFS,0,11.53,0,Low Risk
4546-FOKWR,0,44.69,0,Medium Risk
9036-CSKBW,0,6.0,0,Low Risk
5832-TRLPB,0,11.6,0,Low Risk
8590-YFFQO,0,0.7,0,Low Risk
8659-IOOPU,0,1.1,0,Low Risk
1338-CECEE,0,7.33,0,Low Risk
7439-DKZTW,0,51.06,1,Medium Risk
4646-QZXTF,0,17.49,0,Low Risk
9742-XOKTS,0,1.54,0,Low Risk
6921-OZMFH,0,8.56,0,Low Risk
9578-FOMUK,0,7.68,0,Low Risk
4712-UYOOI,0,4.13,0,Low Risk
7722-CVFXN,0,6.91,0,Low Risk
8717-VCTXJ,0,2.64,0,Low Risk
7363-QTBIW,0,75.78,1,High Risk
4159-NAAIX,0,3.05,0,Low Risk
0971-QIFJK,0,0.42,0,Low Risk
9397-TZSHA,0,0.51,0,Low Risk
3391-JSQEW,0,25.56,0,Low Risk
0343-QLUZP,0,1.46,0,Low Risk
2176-LVPNX,0,1.91,0,Low Risk
3312-UUMZW,0,80.67,1,High Risk
1271-UODNO,0,5.16,0,Low Risk
8461-EFQYM,0,6.04,0,Low Risk
6900-RBKER,0,18.54,0,Low Risk
6891-JPYFF,0,15.51,0,Low Risk
1459-QNFQT,0,2.31,0,Low Risk
1047-NNCBF,0,49.59,0,Medium Risk
3696-XRIEN,0,6.59,0,Low Risk
0074-HDKDG,0,15.25,0,Low Risk
8791-GFXLZ,0,42.69,0,Medium Risk
9330-DHBFL,0,7.01,0,Low Risk
0098-BOWSO,0,17.46,0,Low Risk
3452-ABWRL,0,28.51,0,Low Risk
5859-HZYLF,0,0.51,0,Low Risk
3156-QLHBO,0,5.14,0,Low Risk
2208-NQBCT,0,10.34,0,Low Risk
1779-PWPMG,0,9.36,0,Low Risk
6621-NRZAK,0,0.06,0,Low Risk
0831-JNISG,0,0.07,0,Low Risk
0774-IFUVM,0,20.99,0,Low Risk
3082-WQRVY,0,5.32,0,Low Risk
9553-DLCLU,0,6.28,0,Low Risk
1641-BYBTK,0,2.37,0,Low Risk
2460-NGXBJ,0,22.96,0,Low Risk
2446-ZKVAF,0,26.01,0,Low Risk
3522-CDKHF,0,24.51,0,Low Risk
1430-SFQSA,0,8.95,0,Low Risk
0411-EZJZE,0,44.41,0,Medium Risk
8807-ARQET,0,37.52,0,Medium Risk
8992-CEUEN,0,24.96,0,Low Risk
4320-QMLLA,0,45.97,0,Medium Risk
8777-PVYGU,0,3.1,0,Low Risk
8292-ITGYJ,0,0.53,0,Low Risk
6870-ZWMNX,0,2.02,0,Low Risk
0621-CXBKL,0,0.33,0,Low Risk
5268-DSMNQ,0,7.67,0,Low Risk
5334-JLAXU,0,24.64,0,Low Risk
6242-MBHPK,0,66.89,1,High Risk
9359-UGBTK,0,1.44,0,Low Risk
4782-OSFXZ,0,2.32,0,Low Risk
6479-OAUSD,0,2.66,0,Low Risk
7129-ACFOG,0,52.19,1,Medium Risk
4189-NAKJS,0,21.06,0,Low Risk
5562-BETPV,0,10.88,0,Low Risk
1282-IHQAC,0,4.06,0,Low Risk
9127-FHJBZ,0,10.13,0,Low Risk
1641-RQDAY,0,26.37,0,Low Risk
6994-ORCWG,0,12.94,0,Low Risk
1346-UFHAX,0,54.09,1,Medium Risk
2933-XEUJM,0,4.42,0,Low Risk
5461-QKNTN,0,58.73,1,Medium Risk
4835-YSJMR,0,1.11,0,Low Risk
3164-YAXFY,0,13.78,0,Low Risk
0887-WBJVH,0,18.46,0,Low Risk
4660-IRIBM,0,21.91,0,Low Risk
7670-ZBPOQ,0,2.34,0,Low Risk
8089-UZWLX,0,7.62,0,Low Risk
0080-OROZO,0,14.58,0,Low Risk
3916-NRPAP,0,27.43,0,Low Risk
6807-SIWJI,0,20.89,0,Low Risk
8221-HVAYI,0,5.23,0,Low Risk
5232-NXPAY,0,1.23,0,Low Risk
8967-SZQAS,0,11.16,0,Low Risk
4468-KAZHE,0,43.19,0,Medium Risk
0455-ENTCR,0,4.78,0,Low Risk
8944-AILEF,0,14.65,0,Low Risk
5542-NKVRU,0,2.15,0,Low Risk
7126-RBHSD,0,68.4,1,High Risk
5370-IIVVL,0,14.29,0,Low Risk
6789-HJBWG,0,25.8,0,Low Risk
9087-EYCPR,0,0.31,0,Low Risk
6791-YBNAK,0,3.79,0,Low Risk
6077-BDPXA,0,55.59,1,Medium Risk
0013-MHZWF,0,3.71,0,Low Risk
8268-YDIXR,0,8.77,0,Low Risk
4291-SHSBH,0,59.36,1,Medium Risk
6980-IMXXE,0,0.1,0,Low Risk
0040-HALCW,0,0.32,0,Low Risk
0784-GTUUK,0,1.42,0,Low Risk
2294-DMMUS,0,2.69,0,Low Risk
0872-JCPIB,0,37.15,0,Medium Risk
3055-MJDSB,0,54.14,1,Medium Risk
9091-WTUUY,0,0.65,0,Low Risk
7115-IRDHS,0,0.19,0,Low Risk
8496-DMZUK,0,21.97,0,Low Risk
2040-VZIKE,0,43.69,0,Medium Risk
9068-VPWQQ,0,1.33,0,Low Risk
0178-SZBHO,0,11.05,0,Low Risk
0384-RVBPI,0,20.55,0,Low Risk
1299-AURJA,0,0.07,0,Low Risk
4525-VZCZG,0,3.65,0,Low Risk
1543-LLLFT,0,41.27,0,Medium Risk
2788-CJQAQ,0,9.62,0,Low Risk
0319-QZTCO,0,29.22,0,Low Risk
2120-SMPEX,0,18.66,0,Low Risk
0096-FCPUF,0,46.85,0,Medium Risk
0668-OGMHD,0,59.42,1,Medium Risk
6507-ZJSUR,0,60.21,1,High Risk
9408-HRXRK,0,27.66,0,Low Risk
5593-SUAOO,0,4.87,0,Low Risk
6766-HFKLA,0,11.47,0,Low Risk
7617-EYGLW,0,35.62,0,Medium Risk
9220-ZNKJI,0,7.26,0,Low Risk
2226-ICFDO,0,1.52,0,Low Risk
0723-VSOBE,0,7.84,0,Low Risk
5529-GIBVH,0,0.76,0,Low Risk
9992-UJOEL,0,46.51,0,Medium Risk
4741-WWJQZ,0,41.92,0,Medium Risk
6625-UTXEW,0,29.05,0,Low Risk
6244-BESBM,0,0.95,0,Low Risk
1004-NOZNR,0,4.6,0,Low Risk
1251-STYSZ,0,36.16,0,Medium Risk
2612-PHGOX,0,4.1,0,Low Risk
8480-PPONV,0,1.49,0,Low Risk
8780-IHCRN,0,0.15,0,Low Risk
4598-ZADCK,0,8.25,0,Low Risk
1257-SXUXQ,0,7.28,0,Low Risk
9681-KYGYB,0,23.77,0,Low Risk
7182-OVLBJ,0,1.65,0,Low Risk
5095-ETBRJ,0,1.5,0,Low Risk
7005-CYUIL,0,6.03,0,Low Risk
4821-WQOYN,0,0.05,0,Low Risk
4730-AWNAU,0,8.46,0,Low Risk
3452-FLHYD,0,17.11,0,Low Risk
2388-LAESQ,0,2.74,0,Low Risk
9531-NSBMR,0,4.36,0,Low Risk
6260-ONULR,0,36.32,0,Medium Risk
4389-UEFCZ,0,8.07,0,Low Risk
8711-LOBKY,0,0.05,0,Low Risk
8985-OOPOS,0,16.92,0,Low Risk
8800-ZKRFW,0,26.68,0,Low Risk
2616-FLVQC,0,0.93,0,Low Risk
9968-FFVVH,0,1.09,0,Low Risk
3108-PCCGG,0,1.76,0,Low Risk
8390-FESFV,0,1.39,0,Low Risk
3022-BEXHZ,0,1.07,0,Low Risk
6248-TKCQV,0,2.15,0,Low Risk
6729-GDNGC,0,55.18,1,Medium Risk
6198-ZFIOJ,0,39.28,0,Medium Risk
5989-OMNJE,0,13.71,0,Low Risk
1291-CUOCY,0,9.81,0,Low Risk
9795-SHUHB,0,1.54,0,Low Risk
3230-IUALN,0,2.77,0,Low Risk
0042-RLHYP,0,0.05,0,Low Risk
4945-RVMTE,0,11.79,0,Low Risk
1866-NXPSP,0,3.5,0,Low Risk
3941-XTSKM,0,14.76,0,Low Risk
1661-CZBAU,0,3.26,0,Low Risk
5158-RIVOP,0,0.76,0,Low Risk
9788-YTFGE,0,20.87,0,Low Risk
9277-JOOMO,0,13.2,0,Low Risk
1907-YLNYW,0,31.32,0,Medium Risk
8947-YRTDV,0,4.02,0,Low Risk
3161-ONRWK,0,3.64,0,Low Risk
0114-RSRRW,0,22.31,0,Low Risk
4565-NLZBV,0,0.35,0,Low Risk
6682-VCIXC,0,6.62,0,Low Risk
6475-VHUIZ,0,42.18,0,Medium Risk
3910-MRQOY,0,0.23,0,Low Risk
0661-WCQNQ,0,5.72,0,Low Risk
7537-RBWEA,0,54.91,1,Medium Risk
4656-CAURT,0,0.13,0,Low Risk
0121-SNYRK,0,10.53,0,Low Risk
3733-LSYCE,0,28.55,0,Low Risk
6265-FRMTQ,0,0.71,0,Low Risk
1371-DWPAZ,0,6.78,0,Low Risk
2017-CCBLH,0,1.8,0,Low Risk
7690-KPNCU,0,2.1,0,Low Risk
0536-BGFMZ,0,5.48,0,Low Risk
2293-IJWPS,0,41.08,0,Medium Risk
5469-NUJUR,0,3.53,0,Low Risk
2625-TRCZQ,0,32.3,0,Medium Risk
4102-HLENU,0,0.85,0,Low Risk
7266-GSSJX,0,9.53,0,Low Risk
7722-VJRQD,0,1.73,0,Low Risk
7073-QETQY,0,0.93,0,Low Risk
5624-RYAMH,0,13.95,0,Low Risk
0196-JTUQI,0,81.31,1,High Risk
7130-YXBRO,0,30.08,0,Medium Risk
9272-LSVYH,0,32.26,0,Medium Risk
3084-DOWLE,0,0.85,0,Low Risk
1084-MNSMJ,0,2.59,0,Low Risk
4238-HFHSN,0,47.31,0,Medium Risk
6250-CGGUN,0,4.77,0,Low Risk
5478-JJVZK,0,23.36,0,Low Risk
7596-IIWYC,0,1.74,0,Low Risk
9793-WECQC,0,31.91,0,Medium Risk
4291-HPAXL,0,4.96,0,Low Risk
8999-YPYBV,0,2.6,0,Low Risk
1839-FBNFR,0,0.23,0,Low Risk
3071-MVJCD,0,5.38,0,Low Risk
1697-BCSHV,0,6.59,0,Low Risk
0562-KBDVM,0,0.2,0,Low Risk
1131-SUEKT,0,7.5,0,Low Risk
3717-OEAUQ,0,46.33,0,Medium Risk
4538-WNTMJ,0,2.35,0,Low Risk
9432-RUVSL,0,6.33,0,Low Risk
8060-HIWJJ,0,0.7,0,Low Risk
7684-XSZIY,0,0.13,0,Low Risk
9089-UOWJG,0,35.45,0,Medium Risk
8039-ACLPL,0,2.45,0,Low Risk
9885-AIBVB,0,30.21,0,Medium Risk
1934-MKPXS,0,1.64,0,Low Risk
2592-YKDIF,0,10.56,0,Low Risk
2272-JKMSI,0,8.33,0,Low Risk
